930.931	933.586
931.410	933.613
933.398	939.389
938.155	940.613
937.926	940.963
946.671	950.396
947.214	951.976
951.492	953.189
963.471	968.829
968.395	971.402
969.496	973.682
969.819	978.037
979.076	980.043
971.883	981.328
980.069	982.806
986.475	987.367
986.911	991.998
993.899	995.075
993.806	997.424
994.984	999.334
